user_id,month,plan,base_price,discount_pct,payment_failed,revenue
U1320,12/01/2025,BASIC,199.0,,0,139.3
U1208,Sep-2025,standard,499.0,0.0,0,499.0
U1846,Nov-2025,standard,,30.0,FALSE,349.3
U2042,Oct-2025,BASIC,199.0,,No,199.0
U2391,2025-11,STANDARD,499.0,30.0,0,349.3
U1053,01/01/2026,basic ,199.0,10.0,0,
U2058,2025-11,basic ,199.0,,No,199.0
U1709,10/01/2025,Standard,499.0,10.0,FALSE,449.1
U1504,Nov-2025,Premium,999.0,0.0,True,0.0
U1380,2025-11,basic ,199.0,0.0,FALSE,199.0
U1863,2026-01,Basic,199.0,20.0,FALSE,159.2
U2421,2025-08,STANDARD,499.0,0.0,No,499.0
U1613,11/01/2025,Standard,499.0,0.0,FALSE,
U2170,Sep-2025,Premium,999.0,0.0,No,999.0
U1004,01/01/2026,Basic,199.0,,FALSE,199.0
U2099,09/01/2025, Standard ,499.0,,0,499.0
U1444,Oct-2025,Basic,199.0,30.0,False,139.3
U1152,2025-09,STANDARD,499.0,0.0,0,499.0
U1033,09/01/2025,Basic,199.0,10.0,False,179.1
U2122,Oct-2025,Basic,199.0,0.0,FALSE,199.0
U2206,Oct-2025,Standard,499.0,0.0,FALSE,499.0
U2417,2025-12,Premium,999.0,0.0,TRUE,0.0
U2293,Oct-2025, Standard ,499.0,0.0,False,499.0
U2473,Sep-2025,basic ,199.0,0.0,FALSE,199.0
U1632,Nov-2025, PREMIUM,999.0,0.0,False,999.0
U1993,Jan-2026,BASIC,199.0,0.0,0,199.0
U2335,09/01/2025,Premium,999.0,0.0,False,999.0
U1951,2025-10,Basic,199.0,0.0,False,199.0
U1987,09/01/2025, Standard ,499.0,20.0,False,399.2
U2271,10/01/2025,Standard,499.0,0.0,No,499.0
U1958,2025-11,STANDARD,499.0,0.0,No,499.0
U2493,2025-09,premium ,999.0,0.0,No,999.0
U1393,2025-08, Standard ,499.0,0.0,0,499.0
U1735,08/01/2025, Standard ,499.0,10.0,False,449.1
U2228,2026-01,STANDARD,499.0,0.0,No,499.0
U1851,11/01/2025,premium ,999.0,0.0,No,999.0
U1082,2025-10,standard,499.0,0.0,FALSE,499.0
U1959,2025-09,standard,499.0,0.0,False,499.0
U1146,01/01/2026, Standard ,499.0,0.0,0,499.0
U1612,Dec-2025,BASIC,199.0,0.0,FALSE,199.0
U2274,2025-10, PREMIUM,999.0,0.0,False,999.0
U2207,11/01/2025,standard,499.0,0.0,FALSE,499.0
U1396,10/01/2025,STANDARD,499.0,,No,499.0
U2328,12/01/2025,Basic,199.0,0.0,False,199.0
U2151,2025-11,STANDARD,499.0,30.0,1,
U2482,10/01/2025, PREMIUM,999.0,0.0,0,999.0
U1294,12/01/2025,basic ,199.0,0.0,False,199.0
U2138,Nov-2025,Standard,499.0,20.0,0,399.2
 U2221 ,Aug-2025,basic ,199.0,0.0,0,199.0
U1816,10/01/2025,Basic,199.0,0.0,FALSE,199.0
U2275,Nov-2025,Standard,499.0,0.0,FALSE,499.0
U1519,Oct-2025,standard,499.0,0.0,FALSE,499.0
U1855,Sep-2025,Basic,199.0,10.0,No,179.1
U2122,Aug-2025,basic ,199.0,0.0,No,199.0
U1027,01/01/2026,Premium,999.0,0.0,0,999.0
U2480,2025-08,STANDARD,499.0,10.0,False,449.1
U1133,10/01/2025,basic ,199.0,0.0,No,199.0
U1969,Aug-2025,BASIC,199.0,0.0,0,199.0
U2413,2025-08, Standard ,499.0,0.0,0,499.0
U2405,Aug-2025,premium ,999.0,0.0,False,999.0
U2342,Jan-2026,BASIC,199.0,0.0,0,199.0
U1922,2026-01,STANDARD,499.0,0.0,No,499.0
U1645,Dec-2025,Standard,499.0,0.0,False,499.0
U1870,08/01/2025,STANDARD,,0.0,0,499.0
U1015,08/01/2025,STANDARD,499.0,0.0,No,499.0
U1795,01/01/2026,BASIC,199.0,20.0,No,159.2
U1275,2025-08,Premium,999.0,0.0,0,999.0
U2413,Nov-2025,STANDARD,499.0,10.0,No,449.1
U1650,09/01/2025,Premium,999.0,20.0,FALSE,799.2
U2229,10/01/2025,Basic,199.0,20.0,0,159.2
U2300,2025-08,Basic,199.0,0.0,False,-1.0
U1100,Sep-2025,premium ,999.0,0.0,False,999.0
U1151,2025-09,Standard,499.0,0.0,No,499.0
U1609,2025-10,Premium,999.0,0.0,False,999.0
U1693,12/01/2025,Basic,199.0,0.0,0,199.0
U1868,10/01/2025,Premium,999.0,0.0,FALSE,999.0
U1429,08/01/2025,Basic,199.0,0.0,FALSE,199.0
U1197,Nov-2025,basic ,199.0,0.0,FALSE,199.0
U2485,2025-09,standard,499.0,0.0,FALSE,499.0
U1491,10/01/2025, PREMIUM,999.0,0.0,No,999.0
U1218,Dec-2025,premium ,999.0,0.0,0,999.0
U1092,2025-08,basic ,199.0,0.0,0,199.0
U2328,2025-11,basic ,199.0,0.0,FALSE,199.0
U1494,Jan-2026,STANDARD,499.0,0.0,1,0.0
U2413,2026-01, Standard ,499.0,0.0,No,499.0
U2369,Sep-2025,basic ,199.0,0.0,FALSE,199.0
U1279,11/01/2025,basic ,199.0,0.0,No,199.0
U1900,08/01/2025,Basic,199.0,0.0,FALSE,199.0
U2463,2025-12,STANDARD,499.0,0.0,0,499.0
U2115,2026-01,BASIC,199.0,,FALSE,199.0
U2061,2026-01,Premium,999.0,0.0,False,999.0
U1629,2025-11,BASIC,199.0,0.0,False,199.0
U2321,2025-08,basic ,199.0,30.0,No,139.3
U1848,11/01/2025,BASIC,199.0,,False,199.0
U1283,11/01/2025, PREMIUM,999.0,0.0,No,999.0
U1848,2025-12,Basic,199.0,0.0,FALSE,199.0
U1215,2025-12,basic ,199.0,,FALSE,179.1
U1913,Jan-2026,Basic,199.0,0.0,0,199.0
U1240,Sep-2025, Standard ,499.0,20.0,No,399.2
U1245,2025-11,BASIC,199.0,0.0,No,199.0
U1963,2025-12,BASIC,199.0,0.0,No,199.0
U2145,Nov-2025,basic ,199.0,0.0,0,199.0
U1438,2025-09, Standard ,499.0,0.0,0,499.0
U1983,2025-11,standard,499.0,0.0,No,499.0
U2379,Jan-2026,Premium,999.0,0.0,True,0.0
U1448,09/01/2025,BASIC,199.0,0.0,0,199.0
U1769,Jan-2026,Basic,199.0,20.0,No,159.2
U1821,08/01/2025,STANDARD,499.0,0.0,0,499.0
U1253,Jan-2026,Basic,199.0,0.0,No,199.0
U1070,Nov-2025,Premium,999.0,0.0,False,999.0
U2497,Oct-2025,STANDARD,499.0,0.0,No,499.0
U2067,08/01/2025, Standard ,499.0,0.0,0,499.0
U1422,Aug-2025,Premium,999.0,0.0,0,999.0
U1722,Dec-2025,basic ,199.0,10.0,0,179.1
U1051,09/01/2025, PREMIUM,999.0,0.0,FALSE,999.0
U1586,2025-12,basic ,,0.0,No,199.0
U1112,Oct-2025,Basic,199.0,0.0,False,199.0
U2317,Aug-2025,Basic,199.0,20.0,False,159.2
U2454,Nov-2025,STANDARD,499.0,0.0,0,499.0
 U1498 ,10/01/2025,Standard,499.0,10.0,0,449.1
U1389,10/01/2025, Standard ,499.0,0.0,False,499.0
U1743,Aug-2025, Standard ,499.0,0.0,No,499.0
U1371,09/01/2025,BASIC,199.0,0.0,False,199.0
U1976,Sep-2025,premium ,999.0,20.0,False,799.2
 U2376 ,2025-11,Premium,,10.0,No,899.1
U2481,2026-01, Standard ,499.0,0.0,0,499.0
U2312,2026-01,BASIC,199.0,0.0,False,199.0
U1899,2025-12,STANDARD,499.0,0.0,False,499.0
U2165,12/01/2025, PREMIUM,999.0,0.0,No,999.0
U1812,01/01/2026,BASIC,199.0,0.0,False,199.0
U1894,2025-08, PREMIUM,999.0,0.0,FALSE,999.0
U1437,11/01/2025,Basic,199.0,,0,199.0
U1174,2026-01,basic ,199.0,0.0,No,199.0
U2378,10/01/2025,standard,499.0,0.0,No,499.0
U2386,Jan-2026,basic ,199.0,0.0,No,199.0
U1635,Sep-2025,premium ,,0.0,No,999.0
U1914,2025-09, Standard ,499.0,0.0,FALSE,499.0
U1148,Nov-2025, PREMIUM,,0.0,False,999.0
U1658,Jan-2026,Premium,999.0,10.0,No,899.1
U1324,2025-10,premium ,999.0,,0,799.2
U1151,Nov-2025, Standard ,499.0,0.0,No,499.0
U1765,Sep-2025,Basic,199.0,0.0,0,199.0
U1880,Nov-2025,Premium,999.0,0.0,No,999.0
U1680,Aug-2025,Standard,499.0,0.0,No,499.0
U2456,Oct-2025,basic ,199.0,0.0,No,199.0
U1066,Dec-2025,Premium,999.0,0.0,False,999.0
U2436,Sep-2025,standard,499.0,0.0,FALSE,499.0
U2210,2025-10,Premium,999.0,10.0,FALSE,899.1
 U2377 ,2025-10,Basic,199.0,30.0,No,139.3
U1751,12/01/2025,Basic,199.0,0.0,0,199.0
U1373,2025-10,Standard,499.0,0.0,FALSE,499.0
U1889,2025-10,STANDARD,499.0,0.0,0,499.0
U1374,2025-09,Standard,499.0,0.0,False,499.0
U1391,09/01/2025,STANDARD,499.0,20.0,FALSE,399.2
U2180,08/01/2025,Basic,199.0,0.0,0,199.0
U1083,10/01/2025,Basic,199.0,0.0,No,199.0
U1387,Sep-2025, Standard ,499.0,0.0,FALSE,499.0
U2394,01/01/2026,Basic,199.0,10.0,FALSE,179.1
U2224,2025-09,Basic,199.0,0.0,0,199.0
U1814,2026-01,basic ,199.0,0.0,False,199.0
 U2128 ,12/01/2025,STANDARD,499.0,10.0,FALSE,449.1
U1690,10/01/2025,Basic,199.0,0.0,0,199.0
U2289,Nov-2025,BASIC,199.0,10.0,No,179.1
U1663,12/01/2025,STANDARD,499.0,0.0,FALSE,499.0
U1321,Nov-2025,Basic,199.0,0.0,0,199.0
U1690,Nov-2025,basic ,199.0,0.0,No,199.0
U1271,2025-11,Premium,999.0,0.0,Yes,0.0
U1003,Jan-2026, PREMIUM,999.0,0.0,False,999.0
U1226,Sep-2025,Standard,499.0,0.0,False,
U2194,Oct-2025,STANDARD,499.0,0.0,False,499.0
U2057,09/01/2025,standard,499.0,0.0,False,499.0
U2483,01/01/2026,BASIC,199.0,30.0,False,139.3
U1652,2025-08,BASIC,199.0,0.0,No,199.0
U1965,09/01/2025,Premium,999.0,0.0,FALSE,999.0
U1872,2025-11,Standard,499.0,0.0,FALSE,499.0
 U1238 ,11/01/2025,Standard,499.0,0.0,False,499.0
U1716,Jan-2026,premium ,999.0,0.0,0,999.0
U1724,10/01/2025,Basic,199.0,0.0,0,199.0
U1462,Sep-2025,Premium,999.0,0.0,0,999.0
U1935,2025-10,Basic,199.0,0.0,No,199.0
U1646,10/01/2025,Basic,199.0,0.0,FALSE,199.0
U1638,Nov-2025,standard,499.0,0.0,0,499.0
U1351,2025-08,standard,499.0,0.0,No,499.0
U1667,2025-10,Premium,999.0,,No,999.0
U1727,Aug-2025, PREMIUM,999.0,0.0,No,999.0
U2421,10/01/2025,Basic,199.0,0.0,No,199.0
U2002,2026-01,standard,499.0,0.0,FALSE,499.0
U2475,11/01/2025,Basic,199.0,0.0,False,199.0
U1217,2025-09,Basic,199.0,0.0,0,199.0
U1624,01/01/2026,standard,499.0,0.0,0,499.0
U1412,2025-10,STANDARD,499.0,0.0,FALSE,499.0
U1584,Sep-2025,basic ,199.0,0.0,0,199.0
U1915,2025-09, Standard ,499.0,0.0,0,499.0
U1751,Jan-2026,BASIC,199.0,0.0,0,199.0
U2006,Oct-2025,premium ,999.0,,No,999.0
U2235,12/01/2025, PREMIUM,999.0,0.0,0,999.0
U1379,12/01/2025,Basic,199.0,10.0,False,179.1
U1699,Dec-2025,standard,499.0,30.0,False,349.3
U1561,2025-08,Standard,499.0,0.0,FALSE,499.0
U1987,09/01/2025, Standard ,499.0,20.0,False,399.2
U1825,08/01/2025, Standard ,499.0,30.0,No,349.3
U1282,12/01/2025,Basic,199.0,0.0,0,199.0
 U2212 ,2025-11,Basic,199.0,0.0,False,199.0
U1764,Nov-2025,basic ,199.0,0.0,No,
U1934,Dec-2025,Standard,499.0,0.0,0,499.0
U1157,2026-01,Basic,199.0,10.0,False,179.1
U1120,11/01/2025,Basic,199.0,0.0,Yes,0.0
U2309,2025-10,Basic,199.0,0.0,0,199.0
U2044,2025-11,basic ,199.0,0.0,False,199.0
U1962,Nov-2025,BASIC,199.0,0.0,False,199.0
U1214,Nov-2025,basic ,199.0,0.0,False,199.0
U1734,12/01/2025,standard,499.0,20.0,No,399.2
U1806,10/01/2025,STANDARD,499.0,0.0,0,499.0
U1027,Oct-2025,Premium,999.0,0.0,FALSE,999.0
U1222,08/01/2025,Standard,499.0,0.0,False,499.0
U1893,2025-08,Basic,199.0,0.0,FALSE,199.0
U1831,2025-08,STANDARD,499.0,0.0,FALSE,499.0
U1435,Sep-2025,premium ,999.0,0.0,False,999.0
U1428,Sep-2025,Basic,,0.0,1,0.0
U2251,2025-09,STANDARD,499.0,0.0,No,499.0
U1218,Sep-2025, PREMIUM,999.0,0.0,FALSE,999.0
U1953,01/01/2026,BASIC,199.0,0.0,False,199.0
U1868,2025-11,Premium,999.0,30.0,0,699.3
U1794,2025-12, PREMIUM,999.0,0.0,No,999.0
U1318,2025-12,Basic,199.0,20.0,0,159.2
U2392,Dec-2025, PREMIUM,999.0,0.0,0,999.0
U1960,Nov-2025,Standard,499.0,0.0,0,499.0
U1856,2025-09,BASIC,199.0,0.0,FALSE,199.0
U1322,10/01/2025,basic ,199.0,0.0,False,199.0
U1493,08/01/2025,Premium,999.0,10.0,No,899.1
U2421,Dec-2025,BASIC,199.0,,TRUE,0.0
U1439,01/01/2026,Basic,199.0,0.0,0,199.0
U2315,2025-10,Premium,999.0,0.0,0,999.0
U1310,01/01/2026,basic ,199.0,0.0,No,199.0
U1063,2025-10,STANDARD,499.0,0.0,No,499.0
 U1605 ,09/01/2025, Standard ,499.0,0.0,0,499.0
U1363,Sep-2025,Standard,499.0,0.0,False,499.0
U1779,2025-12, PREMIUM,999.0,0.0,No,999.0
U1164,2025-08,BASIC,199.0,0.0,No,199.0
U1610,Nov-2025,Standard,499.0,0.0,FALSE,499.0
U1792,2026-01,BASIC,199.0,0.0,0,199.0
U1554,09/01/2025,Basic,199.0,0.0,0,199.0
U1003,11/01/2025, PREMIUM,999.0,0.0,No,999.0
U1378,09/01/2025,standard,499.0,0.0,0,499.0
U1497,09/01/2025,premium ,999.0,0.0,0,999.0
U2172,11/01/2025, PREMIUM,999.0,0.0,FALSE,999.0
U1742,Jan-2026,standard,499.0,0.0,FALSE,499.0
U2403,Aug-2025,BASIC,199.0,20.0,False,159.2
U2202,2026-01, Standard ,499.0,10.0,No,449.1
U1340,Nov-2025,Basic,199.0,0.0,0,199.0
U1790,2025-10,Basic,199.0,0.0,False,199.0
U1132,2025-11,Basic,199.0,0.0,FALSE,199.0
U1042,2026-01,premium ,999.0,,0,999.0
U1250,11/01/2025,STANDARD,499.0,0.0,1,0.0
U2159,Sep-2025,Premium,999.0,0.0,0,999.0
U1337,09/01/2025,Basic,199.0,0.0,FALSE,199.0
U2306,11/01/2025,Standard,499.0,0.0,No,499.0
U2052,Aug-2025,standard,499.0,0.0,FALSE,499.0
U1719,11/01/2025,Premium,999.0,0.0,No,999.0
U1924,2025-09,standard,499.0,0.0,0,499.0
U1515,10/01/2025,Basic,199.0,0.0,False,199.0
U1534,Aug-2025,standard,499.0,0.0,No,499.0
U1057,2026-01,Basic,199.0,0.0,No,199.0
U2072,Nov-2025,STANDARD,499.0,10.0,False,
U1551,2025-12,basic ,199.0,20.0,False,159.2
U1947,01/01/2026,premium ,999.0,20.0,0,799.2
U1205,10/01/2025, PREMIUM,999.0,0.0,FALSE,999.0
U1889,2026-01,Standard,499.0,0.0,No,499.0
U1729,Jan-2026,Basic,199.0,0.0,0,199.0
U1717,Oct-2025,STANDARD,499.0,0.0,FALSE,-1.0
U1492,2025-10,standard,499.0,0.0,0,499.0
U1138,Nov-2025,basic ,199.0,0.0,0,199.0
U1499,Jan-2026, PREMIUM,999.0,0.0,No,999.0
U2003,2025-11,Basic,199.0,0.0,0,199.0
U2399,01/01/2026, PREMIUM,999.0,0.0,FALSE,999.0
U1068,Nov-2025, Standard ,499.0,0.0,False,
U1652,Oct-2025,Basic,199.0,0.0,0,199.0
U2255,Aug-2025, Standard ,499.0,0.0,No,499.0
U2449,2025-10,Premium,999.0,0.0,0,999.0
U2378,12/01/2025,Standard,499.0,0.0,0,499.0
U1298,01/01/2026,premium ,999.0,20.0,0,799.2
U1466,01/01/2026,Premium,999.0,0.0,0,999.0
U1170,2025-11,Basic,199.0,0.0,TRUE,0.0
U1713,2025-12,Basic,199.0,30.0,0,139.3
U1288,12/01/2025, Standard ,499.0,0.0,0,499.0
U1608,Jan-2026,STANDARD,499.0,0.0,False,
U1472,2025-08,standard,499.0,0.0,0,499.0
U1370,2025-09,STANDARD,499.0,0.0,0,499.0
U1613,2025-10, Standard ,499.0,,No,499.0
U1774,Oct-2025,STANDARD,499.0,0.0,False,499.0
U1490,2025-10,Premium,999.0,0.0,FALSE,999.0
U1264,2025-08,Basic,199.0,0.0,No,199.0
U1351,2025-10,Basic,199.0,20.0,No,159.2
U2479,12/01/2025,Basic,199.0,0.0,False,199.0
U2356,2025-09, PREMIUM,999.0,0.0,FALSE,999.0
U2191,Nov-2025,standard,,0.0,0,499.0
U1159,2026-01,Premium,999.0,0.0,Yes,0.0
U1190,Oct-2025,Standard,499.0,0.0,0,499.0
U1187,Sep-2025, PREMIUM,999.0,0.0,0,999.0
U1445,12/01/2025,STANDARD,499.0,0.0,FALSE,499.0
U1287,Oct-2025,premium ,999.0,0.0,FALSE,999.0
U2071,Oct-2025,Standard,499.0,0.0,False,499.0
U2009,08/01/2025,Standard,499.0,0.0,False,499.0
U1091,08/01/2025,STANDARD,499.0,0.0,FALSE,499.0
U1534,Dec-2025,Standard,499.0,20.0,No,399.2
U1606,09/01/2025, Standard ,499.0,10.0,0,449.1
U1702,10/01/2025,Basic,199.0,0.0,No,199.0
U1509,2025-09,Standard,499.0,0.0,0,499.0
U1570,08/01/2025,basic ,199.0,0.0,0,199.0
U1082,2025-12,STANDARD,499.0,0.0,0,499.0
U1843,2025-09,Basic,199.0,0.0,False,199.0
U1621,2025-10, PREMIUM,999.0,20.0,No,799.2
U2041,2025-11,standard,499.0,10.0,0,449.1
U1739,Oct-2025,Standard,499.0,10.0,TRUE,0.0
U1902,09/01/2025,basic ,199.0,0.0,FALSE,199.0
U1167,Dec-2025, Standard ,499.0,10.0,0,449.1
U1676,2025-10,basic ,199.0,0.0,False,199.0
U1634,2025-11,premium ,999.0,0.0,No,999.0
U1424,Nov-2025,Standard,499.0,0.0,1,0.0
U1136,Sep-2025,Premium,999.0,0.0,FALSE,999.0
U1430,2026-01, PREMIUM,999.0,0.0,False,999.0
U1509,01/01/2026,STANDARD,499.0,0.0,0,499.0
U1527,2025-12,Premium,999.0,,Yes,0.0
U2175,2025-08,BASIC,199.0,20.0,0,159.2
U2089,Aug-2025,Premium,999.0,0.0,No,999.0
U1403,Dec-2025,basic ,199.0,0.0,False,199.0
U1852,2026-01,premium ,999.0,0.0,FALSE,999.0
U2263,08/01/2025,basic ,199.0,,No,
U2204,Jan-2026,Standard,499.0,0.0,False,499.0
U2156,2025-09, Standard ,499.0,0.0,No,499.0
U2447,2026-01,Basic,199.0,0.0,False,199.0
U1937,2025-12,basic ,199.0,0.0,0,199.0
U1914,11/01/2025, Standard ,499.0,30.0,No,349.3
U2334,Dec-2025,Standard,499.0,0.0,0,499.0
U1932,12/01/2025,standard,499.0,20.0,False,
U1837,2025-10,Premium,999.0,0.0,False,999.0
U1491,Aug-2025, PREMIUM,999.0,,No,999.0
U1059,01/01/2026,standard,499.0,10.0,False,449.1
U1920,Oct-2025,STANDARD,499.0,0.0,FALSE,499.0
U1706,2025-08,Basic,199.0,0.0,False,199.0
U2132,10/01/2025,STANDARD,499.0,0.0,0,499.0
U2264,Dec-2025,Basic,199.0,0.0,0,199.0
U1209,2025-08,BASIC,199.0,0.0,FALSE,199.0
U1234,11/01/2025,STANDARD,499.0,0.0,0,499.0
U1158,2025-10,premium ,999.0,0.0,False,999.0
U1683,2025-08,premium ,999.0,0.0,0,999.0
U1593,12/01/2025,Basic,199.0,0.0,No,199.0
U1774,Jan-2026,Basic,199.0,0.0,False,199.0
U1588,Aug-2025,Standard,499.0,0.0,No,499.0
U2086,2025-11,standard,499.0,0.0,No,499.0
U1067,08/01/2025,premium ,999.0,0.0,No,999.0
U2219,2025-11,premium ,999.0,0.0,FALSE,999.0
U1044,08/01/2025,premium ,999.0,0.0,False,999.0
U1422,Dec-2025,Premium,999.0,0.0,True,0.0
U2248,Sep-2025,BASIC,199.0,0.0,0,199.0
U1288,08/01/2025, Standard ,499.0,10.0,No,449.1
U1150,2026-01,Basic,199.0,0.0,False,199.0
U2481,09/01/2025,Standard,499.0,0.0,0,499.0
U1463,2026-01, Standard ,499.0,0.0,No,499.0
U1298,2025-09, PREMIUM,999.0,0.0,0,999.0
U1485,2025-10,Basic,199.0,0.0,0,199.0
U1709,11/01/2025,Standard,499.0,10.0,False,449.1
U1560,Jan-2026,basic ,199.0,0.0,0,199.0
 U1001 ,Sep-2025,Premium,999.0,0.0,0,999.0
U1099,Jan-2026,Basic,199.0,0.0,FALSE,199.0
U1414,2025-10,premium ,999.0,0.0,FALSE,999.0
U1416,2025-12, PREMIUM,999.0,0.0,FALSE,999.0
U1157,2025-12,Basic,199.0,0.0,True,0.0
U1279,2025-08,STANDARD,499.0,0.0,False,499.0
U1303,01/01/2026,Standard,499.0,0.0,TRUE,0.0
U1730,09/01/2025,Basic,199.0,0.0,False,199.0
 U1576 ,11/01/2025,STANDARD,499.0,0.0,False,499.0
U1676,08/01/2025,Basic,199.0,0.0,False,199.0
U1843,Oct-2025,Basic,,0.0,False,199.0
U1760,08/01/2025,Basic,199.0,0.0,False,199.0
U2322,12/01/2025,premium ,999.0,10.0,No,899.1
U1275,Oct-2025,Premium,999.0,10.0,False,899.1
U1568,08/01/2025,STANDARD,499.0,0.0,False,499.0
U1198,2026-01,BASIC,199.0,30.0,0,139.3
U2138,2025-09,standard,499.0,30.0,No,
 U1093 ,01/01/2026, Standard ,499.0,0.0,FALSE,499.0
U1611,01/01/2026,basic ,199.0,0.0,No,199.0
U1363,2026-01,standard,499.0,0.0,FALSE,499.0
U2184,2026-01,standard,499.0,20.0,0,399.2
U1686,11/01/2025,Basic,199.0,0.0,FALSE,199.0
U2192,09/01/2025,premium ,999.0,0.0,FALSE,999.0
U1736,2025-10,standard,499.0,0.0,FALSE,499.0
U1879,2025-10,standard,499.0,0.0,FALSE,499.0
U2079,2025-11,Premium,999.0,0.0,0,999.0
U1639,2025-12,Premium,999.0,30.0,0,699.3
U1318,10/01/2025, Standard ,499.0,0.0,FALSE,499.0
U2047,2025-08,Standard,499.0,0.0,0,499.0
U1571,Nov-2025,standard,499.0,0.0,0,499.0
U1832,2026-01,Basic,199.0,,False,199.0
U2139,11/01/2025, PREMIUM,999.0,0.0,False,999.0
U1006,10/01/2025,BASIC,199.0,0.0,0,199.0
U2025,2025-09,Basic,199.0,30.0,1,0.0
U1854,2025-08,basic ,199.0,0.0,No,199.0
U2119,09/01/2025,BASIC,199.0,0.0,False,199.0
U1107,2025-09, Standard ,499.0,0.0,False,499.0
U2266,12/01/2025,BASIC,199.0,,FALSE,199.0
U2033,Jan-2026, PREMIUM,999.0,30.0,TRUE,0.0
U2109,2025-09, Standard ,499.0,0.0,False,499.0
U2480,2025-12,standard,499.0,0.0,No,499.0
U1427,Aug-2025,premium ,999.0,0.0,FALSE,999.0
U1073,2025-08,STANDARD,499.0,0.0,FALSE,499.0
U1083,Nov-2025,Basic,199.0,0.0,0,199.0
U1363,Dec-2025,STANDARD,499.0,0.0,No,499.0
U1681,01/01/2026,STANDARD,499.0,0.0,FALSE,-1.0
U1866,12/01/2025,standard,499.0,0.0,FALSE,499.0
U2314,2025-09,Premium,999.0,0.0,False,-1.0
U1921,Nov-2025,Basic,199.0,30.0,0,139.3
U1639,11/01/2025, PREMIUM,999.0,0.0,0,999.0
U1356,Dec-2025,basic ,199.0,0.0,No,199.0
U2108,11/01/2025, Standard ,499.0,0.0,0,499.0
U2178,09/01/2025,Basic,199.0,0.0,False,199.0
U1106,Sep-2025, PREMIUM,999.0,0.0,FALSE,999.0
U1102,Aug-2025,Standard,499.0,0.0,FALSE,499.0
U1110,Oct-2025,Basic,199.0,0.0,False,199.0
U2402,Aug-2025,standard,499.0,0.0,FALSE,499.0
U1971,Dec-2025,Premium,999.0,0.0,False,999.0
U1653,Nov-2025,STANDARD,499.0,20.0,FALSE,399.2
U1430,Aug-2025,premium ,999.0,0.0,False,999.0
U1700,Aug-2025,Standard,499.0,0.0,FALSE,499.0
 U1329 ,12/01/2025,basic ,199.0,0.0,True,0.0
U1670,12/01/2025,Standard,,0.0,False,499.0
U1881,2025-12, PREMIUM,999.0,0.0,FALSE,999.0
U1613,2026-01, Standard ,499.0,20.0,FALSE,399.2
U1090,2025-08, PREMIUM,999.0,0.0,FALSE,999.0
U2378,Jan-2026,STANDARD,499.0,0.0,0,499.0
U1722,2026-01,basic ,199.0,30.0,0,139.3
 U1231 ,2025-08, PREMIUM,999.0,0.0,No,999.0
U1177,Sep-2025,STANDARD,499.0,0.0,False,499.0
U1310,2025-12,BASIC,199.0,0.0,No,199.0
U1316,2025-09,STANDARD,499.0,0.0,False,499.0
U2140,Sep-2025,basic ,199.0,0.0,No,199.0
U1860,Oct-2025,basic ,,0.0,False,199.0
U2163,10/01/2025,Basic,199.0,0.0,0,199.0
U2121,Jan-2026,Basic,199.0,0.0,No,199.0
U1661,Jan-2026,Basic,199.0,0.0,False,199.0
U1339,2025-12, Standard ,499.0,0.0,False,
U1747,2026-01,BASIC,199.0,30.0,0,139.3
U1459,09/01/2025, PREMIUM,,0.0,No,999.0
U1557,Oct-2025,Basic,199.0,0.0,FALSE,199.0
U1382,Sep-2025, Standard ,499.0,0.0,No,499.0
U2435,2026-01,Basic,199.0,0.0,No,199.0
U2492,2026-01,Basic,199.0,0.0,Yes,0.0
U1025,2025-12,Basic,199.0,0.0,FALSE,199.0
U2262,Oct-2025,Premium,999.0,10.0,No,899.1
U1448,2025-11,BASIC,199.0,0.0,No,199.0
U1176,Oct-2025, Standard ,499.0,,False,499.0
U1584,01/01/2026,basic ,199.0,0.0,0,199.0
U2190,Jan-2026,Basic,199.0,0.0,No,199.0
U2214,2025-12,Basic,199.0,0.0,False,199.0
U1171,Oct-2025,BASIC,199.0,0.0,FALSE,199.0
U1972,2025-09,basic ,199.0,0.0,Yes,-1.0
U1790,2025-08,basic ,199.0,0.0,False,-1.0
U2385,10/01/2025,Premium,999.0,0.0,No,999.0
U1335,11/01/2025,basic ,199.0,0.0,FALSE,199.0
U1481,Oct-2025,Standard,499.0,0.0,TRUE,0.0
U1933,08/01/2025,Premium,999.0,0.0,False,999.0
U2377,Aug-2025,Basic,199.0,20.0,No,159.2
U2312,Sep-2025,BASIC,199.0,0.0,FALSE,199.0
U2170,01/01/2026,premium ,999.0,0.0,True,0.0
U1318,11/01/2025,Basic,199.0,0.0,No,199.0
U1266,2025-08,Standard,499.0,20.0,No,399.2
U1653,Sep-2025, Standard ,499.0,0.0,No,499.0
U1775,Oct-2025,Premium,999.0,0.0,FALSE,999.0
U2040,Nov-2025,basic ,199.0,0.0,0,199.0
U2308,2025-09, Standard ,499.0,0.0,No,499.0
U1137,11/01/2025,basic ,199.0,0.0,FALSE,199.0
U1813,2025-12,basic ,199.0,0.0,FALSE,199.0
U1304,2025-09,Premium,999.0,0.0,No,999.0
U1583,01/01/2026,Basic,199.0,0.0,No,199.0
U2268,2025-10,Premium,999.0,0.0,False,999.0
U1178,2025-09, Standard ,499.0,10.0,False,449.1
